DATA_OWNER,COUNTRY,LOCATION_NAME,REGION,AREA,AREA_NAME,ABC_SITE,TOP_TIER_SITE,SITE_PARENT_ID,SITE_PARENT_NAME,GEO_WATERBODY,SITE_ID,SITE_NAME,SHREVE_LINK_NO,DS_SHREVE_LINK_NO,ALTITUDE_M,CATCHMENT_AREA_US_KM2,DISTANCE_TO_SOURCE_KM,DISTANCE_TO_TIDAL_LIMIT_KM,SURVEY_ID,EVENT_DATE,EVENT_DATE_YEAR,SURVEY_RANKED_NGR,SURVEY_RANKED_EASTING,SURVEY_RANKED_NORTHING,SURVEY_LENGTH,SURVEY_WIDTH,SURVEY_AREA,FISHED_WIDTH,FISHED_AREA,SURVEY_METHOD,SURVEY_STRATEGY,NO_OF_RUNS,SURVEY_SPECIES_ID,SPECIES_ID,SPECIES_NAME,LATIN_NAME,AGE_BAND,RUN_1,RUN_2,RUN_3,RUN_4,RUN_5,RUN_6,ALL_RUNS,SPCSNO,SPCSNO_SE,SPCSPV,SPCSPV_SE,SURVEY_STATUS,IS_THIRD_PARTY,IS_SPECIES_SELECTIVE,SURVEY_INSERT_DATE
Environment Agency,England,Midlands West,Midlands,West,Shropshire Herefordshire Worcestershire and Gloucestershire,RIVER SEVERN/SEVERN - DOWNSTREAM CONFL AVON/SEVERN - DOWNSTREAM CONF AVON (TRIBUTARIES)/RIVER FROME/EASTINGTON/,River Severn,3400,River Frome,GB209054032450,6424,Eastington,,,,,,,55912,11-10-1989,1989,SO7880004900,378800,204900,100.00,5.00,500,5.00,500,DC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,174297,111,Brown / sea trout,Salmo trutta,>1+,0,0,,,,,0,0,0,0,0,Completed,No,No,28-08-2002 14:59:05
Environment Agency,England,North West South,North West,South,Greater Manchester Merseyside and Cheshire,MERSEY/RIVER GOYT/GO10/,Mersey,6350,River Goyt,GB112069060960,6429,GO10,,,,,,,60734,15-09-1998,1998,SJ9660088400,396600,388400,45.00,12.55,565,12.55,565,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,190912,114,Rainbow trout,Oncorhynchus mykiss,0+,0,,,,,,0,,,,,Completed,No,No,12-09-2002 10:11:28
Environment Agency,England,South West Devon and Cornwall (Devon),South West,Devon and Cornwall,Devon and Cornwall,TAW/TAW (MAIN RIVER)/RIVER MOLE/RIVER BRAY/CHALLACOMBE MILL (TE)/,Taw,9124,River Bray,GB108050019950,9235,Challacombe Mill (Te),6,10,244.00,10.95,4.583,64.321,73384,28-08-2002,2002,SS6820040300,268200,140300,66.00,3.25,215,3.25,215,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,231633,118,Atlantic salmon,Salmo salar,Age?,11,1,2,,,,14,14,1,1,0,Completed,No,No,30-12-2002 15:02:13
Environment Agency,England,Anglian Eastern (Norwich),Anglian,Eastern,Essex Norfolk and Suffolk,BURE CATCHMENT/BURE/BURE (HEADWATERS)/BARNINGHAM WATERCOURSE/ITTERINGHAM REC FEN/,Bure catchment,8957,Barningham watercourse,GB105034055700,9261,Itteringham Rec Fen,3,21,20.00,18.91,4.754,78.219,73561,02-12-2002,2002,TG1443330801,614433,330801,60.00,3.20,192,3.20,192,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,232301,111,Brown / sea trout,Salmo trutta,1+,0,0,,,,,0,0,0,0,0,Completed,No,No,12-01-2003 14:29:55
Environment Agency,England,Anglian Eastern (Kelvedon),Anglian,Eastern,Essex Norfolk and Suffolk,BLACKWATER CATCHMENT/RIVER PANT / BLACKWATER SUB CATCHMENT/RIVER PANT (MAIN REACHES)/BOVINGTON HALL/,Blackwater Catchment,665,River Pant (Main Reaches),GB105037041160,825,Bovington Hall,57,57,43.00,113.93,28.882,41.117,152422,23-08-2017,2017,TL7416626637,574166,226637,140.00,5.70,798,5.70,798,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,674203,111,Brown / sea trout,Salmo trutta,0+,3,0,,,,,3,3,0,1,0,Completed,No,No,21-12-2017 17:44:14
Environment Agency,England,South West Devon and Cornwall (Devon),South West,Devon and Cornwall,Devon and Cornwall,EXE/RIVER EXE/MAIN RIVER EXE/EXEHEAD (TE)/,Exe,21370,Main River Exe,GB108045020930,9197,Exehead (Te),1,2,410.00,1.20,1.524,98.593,73343,16-08-2002,2002,SS7650041500,276500,141500,60.00,1.15,69,1.15,69,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,231465,111,Brown / sea trout,Salmo trutta,>1+,0,0,0,,,,0,0,0,0,0,Completed,No,No,27-12-2002 10:40:34
Environment Agency,England,North East North East,Yorkshire and North East,North East,Northumbria,"RIVER TEES/SAP/BT ANNUAL, DEEPDALE BECK - BARNARD CASTLE/",River Tees,3439,River Tees,GB103025072170,3446,"SAP/BT Annual, Deepdale Beck - Barnard Castle",37,754,144.00,35.34,19.530,108.012,72459,02-10-2002,2002,NZ0440016600,404400,516600,74.00,5.30,392,5.30,392,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,226879,111,Brown / sea trout,Salmo trutta,>1+,4,0,,,,,4,4,0,1,0,Completed,No,No,13-11-2002 14:34:04
Environment Agency,England,North East North East,Yorkshire and North East,North East,Northumbria,"RIVER TEES/SAP/BT ANNUAL, DEEPDALE BECK - BARNARD CASTLE/",River Tees,3439,River Tees,GB103025072170,3446,"SAP/BT Annual, Deepdale Beck - Barnard Castle",37,754,144.00,35.34,19.530,108.012,72459,02-10-2002,2002,NZ0440016600,404400,516600,74.00,5.30,392,5.30,392,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,226880,118,Atlantic salmon,Salmo salar,0+,1,1,,,,,2,2,1,1,1,Completed,No,No,13-11-2002 14:34:04
Environment Agency,England,Anglian Northern (Kettering),Anglian,Northern,Lincolnshire and Northamptonshire,WELLAND CATCHMENT/TINWELL TO PEAKIRK/D/S HUDDS MILL - BACK CHANNEL/,Welland Catchment,23196,Tinwell to Peakirk,GB105031050580,6214,D/S Hudds Mill - back channel,,,,,,,73078,20-07-2000,2000,TF0430007400,504300,307400,200.00,10.50,2100,10.50,2100,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,229719,111,Brown / sea trout,Salmo trutta,0+,0,0,,,,,0,0,0,0,0,Completed,No,No,29-11-2002 12:13:24
Environment Agency,England,South West Devon and Cornwall (Cornwall),South West,Devon and Cornwall,Devon and Cornwall,FOWEY/MAIN FOWEY/LOWER LANGDON/,Fowey,8410,Main Fowey,GB108048007650,8412,Lower Langdon,13,14,198.00,22.36,11.585,37.658,72611,21-08-2002,2002,SX2158072700,221580,72700,54.60,6.50,355,6.50,355,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,227493,118,Atlantic salmon,Salmo salar,Age?,0,0,0,,,,0,0,0,0,0,Completed,No,No,14-11-2002 15:06:24
Environment Agency,England,Thames West,South East,West Thames,West Thames,THAMES/RIVER KENNET/RIVER LAMBOURN/EASTON LODGE/,Thames,19072,River Lambourn,GB106039023220,19073,Easton Lodge,3,4,93.00,160.88,14.077,184.645,72978,11-11-2002,2002,SU4160072300,441600,172300,95.20,8.60,819,8.60,819,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,229251,154,Grayling,Thymallus thymallus,1+,0,0,0,,,,0,0,0,0,0,Completed,No,No,26-11-2002 16:12:11
Environment Agency,England,Anglian Northern (Kettering),Anglian,Northern,Lincolnshire and Northamptonshire,NENE CATCHMENT/WILLOW BROOK/WOODNEWTON/,Nene Catchment,7671,Willow Brook,GB105032050290,6148,Woodnewton,11,402,25.00,89.42,31.903,82.932,54455,05-03-1992,1992,TL0390093900,503900,293900,1.00,1645.00,1645,1645.00,1645,AC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,170769,111,Brown / sea trout,Salmo trutta,1+,0,0,,,,,0,0,0,0,0,Completed,No,No,16-08-2002 13:40:59
Environment Agency,England,South West Devon and Cornwall (Devon),South West,Devon and Cornwall,Devon and Cornwall,TAW/TAW (MAIN RIVER)/RIVER MOLE/RIVER BRAY/LEWORTHY (TE)/,Taw,9124,River Bray,GB108050019950,9236,Leworthy (Te),11,14,200.00,22.55,7.631,61.274,73385,30-08-2002,2002,SS6770038000,267700,138000,60.00,5.89,353,5.89,353,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,231637,118,Atlantic salmon,Salmo salar,1+,0,0,0,,,,0,0,0,0,0,Completed,No,No,30-12-2002 15:10:26
Environment Agency,England,Midlands Central,Midlands,Central,Staffordshire Warwickshire and West Midlands,RIVER SEVERN/WARWICKSHIRE AVON/RIVER STOUR/NETHERCOTE BROOK/NETHERCOTE BROOK/,River Severn,3412,Nethercote Brook,GB109054039920,8681,Nethercote Brook,,,,,,,72956,07-09-1999,1999,SP2630037100,426300,237100,90.00,2.00,180,2.00,180,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,229133,111,Brown / sea trout,Salmo trutta,0+,0,0,,,,,0,0,0,0,0,Completed,No,No,25-11-2002 17:04:02
Environment Agency,England,Midlands Central,Midlands,Central,Staffordshire Warwickshire and West Midlands,RIVER SEVERN/WARWICKSHIRE AVON/RIVER STOUR/NETHERCOTE BROOK/NETHERCOTE BROOK/,River Severn,3412,Nethercote Brook,GB109054039920,8681,Nethercote Brook,,,,,,,72956,07-09-1999,1999,SP2630037100,426300,237100,90.00,2.00,180,2.00,180,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,229133,111,Brown / sea trout,Salmo trutta,1+,0,0,,,,,0,0,0,0,0,Completed,No,No,25-11-2002 17:04:02
Environment Agency,England,South West Devon and Cornwall (Cornwall),South West,Devon and Cornwall,Devon and Cornwall,TAMAR/LAMBERAL WATER/FORDA/,Tamar,8488,Lamberal Water,GB108047013910,8496,Forda,,,,,,,72644,17-09-2002,2002,SS2765011050,227650,111050,40.00,2.50,100,2.50,100,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,227640,118,Atlantic salmon,Salmo salar,1+,0,0,0,,,,0,0,0,0,0,Completed,No,No,15-11-2002 10:30:01
Environment Agency,England,Anglian Northern (Manby),Anglian,Northern,Lincolnshire and Northamptonshire,WITHAM CATCHMENT/WITHAM CLAYPOLE (UPPER) SUBCATCHMENT/A607 ROAD BRIDGE/,Witham Catchment,12356,Witham Claypole (upper) Subcatchment,GB105030056780,5897,A607 Road Bridge,23,24,40.00,164.51,29.851,117.513,53200,20-05-1991,1991,SK9280039900,492800,339900,1.00,1420.56,1421,1420.56,1421,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,161614,111,Brown / sea trout,Salmo trutta,0+,0,0,,,,,0,0,0,0,0,Completed,No,No,14-08-2002 12:01:07
Environment Agency,England,North West South,North West,South,Greater Manchester Merseyside and Cheshire,MERSEY/IRWELL/CROAL/RIVER TONGE/EAGLEY BROOK/EA01/,Mersey,6469,Eagley Brook,GB112069064570,6470,EA01,12,17,211.00,8.17,5.503,87.641,90979,31-05-2006,2006,SD6773315789,367733,415789,54.30,3.60,195,3.60,195,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,319664,111,Brown / sea trout,Salmo trutta,1+,11,1,3,,,,15,15,1,1,0,Completed,No,No,16-06-2006 13:30:53
Environment Agency,England,North West South,North West,South,Greater Manchester Merseyside and Cheshire,MERSEY/IRWELL/CROAL/RIVER TONGE/EAGLEY BROOK/EA01/,Mersey,6469,Eagley Brook,GB112069064570,6470,EA01,12,17,211.00,8.17,5.503,87.641,90979,31-05-2006,2006,SD6773315789,367733,415789,54.30,3.60,195,3.60,195,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,319664,111,Brown / sea trout,Salmo trutta,>1+,1,0,0,,,,1,1,0,1,0,Completed,No,No,16-06-2006 13:30:53
Environment Agency,England,Midlands West,Midlands,West,Shropshire Herefordshire Worcestershire and Gloucestershire,WYE/LUGG/LUGG GREEN BRIDGE/,Wye,9541,Lugg,GB109055042030,10954,Lugg Green Bridge,,,,,,,86092,18-08-2005,2005,SO4490062200,344900,262200,54.00,5.24,283,5.24,283,ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,298365,118,Atlantic salmon,Salmo salar,Age?,5,,,,,,5,,,,,Completed,No,No,14-09-2005 11:27:13
Environment Agency,England,Midlands West,Midlands,West,Shropshire Herefordshire Worcestershire and Gloucestershire,WYE/LUGG/PINSLEY BROOK/COBNASH/,Wye,10118,Pinsley Brook,GB109055041940,10134,Cobnash,8,8,81.00,23.30,8.077,142.661,86040,18-07-2005,2005,SO4510060500,345100,260500,40.00,4.68,187,4.68,187,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,298128,111,Brown / sea trout,Salmo trutta,0+,11,7,0,,,,18,18,1,1,0,Completed,No,No,12-09-2005 15:35:48
Environment Agency,England,North East Yorkshire,Yorkshire and North East,Yorkshire,Yorkshire,RIVER URE TRIBUTARIES/LEIGHTON/POTT BECK/WR PB4/,River Ure Tributaries,69103,Leighton/Pott Beck,,69143,WR PB4,,,,,,,154378,08-10-2018,2018,SE1671179588,416711,479588,44.00,4.60,202,4.60,202,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,687214,111,Brown / sea trout,Salmo trutta,Age?,15,6,3,,,,24,25,2,1,0,Completed,No,No,26-03-2019 11:47:01
Environment Agency,England,Thames West,South East,West Thames,West Thames,THAMES/RIVER KENNET/RIVER LAMBOURN/EASTON LODGE/,Thames,19072,River Lambourn,GB106039023220,19073,Easton Lodge,3,4,93.00,160.88,14.077,184.645,90325,15-03-2006,2006,SU4173672253,441736,172253,95.00,10.20,969,10.20,969,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,315970,154,Grayling,Thymallus thymallus,0+,0,0,,,,,0,0,0,0,0,Completed,No,No,20-03-2006 13:37:43
Environment Agency,England,Thames West,South East,West Thames,West Thames,THAMES/RIVER KENNET/RIVER LAMBOURN/EASTON LODGE/,Thames,19072,River Lambourn,GB106039023220,19073,Easton Lodge,3,4,93.00,160.88,14.077,184.645,90325,15-03-2006,2006,SU4173672253,441736,172253,95.00,10.20,969,10.20,969,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,315970,154,Grayling,Thymallus thymallus,1+,0,0,,,,,0,0,0,0,0,Completed,No,No,20-03-2006 13:37:43
Environment Agency,England,North East Yorkshire,Yorkshire and North East,Yorkshire,Yorkshire,RIVER CALDER CATCHMENT/RIVER CALDER TRIBS/HEBDEN WATER/HEBDEN BRIDGE/,River Calder catchment,8296,Hebden Water,GB104027062730,28947,Hebden Bridge,101,155,99.00,58.08,14.066,162.767,153405,17-09-2018,2018,SD9919927278,399199,427278,50.00,11.40,570,11.40,570,DC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,680709,111,Brown / sea trout,Salmo trutta,1+,0,0,0,,,,0,0,0,0,0,Completed,No,No,21-09-2018 09:12:27
Environment Agency,England,North West North (North),North West,North,Cumbria and Lancashire,RIVER KENT/613.00  PTC HALL BECK/,River Kent,5494,River Kent,GB112073071390,5537,613.00  PTC Hall Beck,70,83,100.00,33.20,13.888,32.329,151547,23-08-2017,2017,SD4685199156,346851,499156,52.00,12.93,672,12.93,672,DC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,668874,111,Brown / sea trout,Salmo trutta,1+,0,,,,,,0,,,,,Completed,No,No,11-09-2017 13:47:07
Environment Agency,England,North West North (Central),North West,North,Cumbria and Lancashire,RIVER LUNE/LECK BECK/NETHER BURROW/,River Lune,8141,Leck Beck,GB112072071690,8142,Nether Burrow,29,884,37.00,27.20,13.182,38.589,153217,29-08-2018,2018,SD6144275564,361442,475564,53.50,11.00,589,11.00,589,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,679764,118,Atlantic salmon,Salmo salar,Age?,5,,,,,,5,,,,,Completed,No,No,10-09-2018 09:55:11
Environment Agency,England,North East North East,Yorkshire and North East,North East,Northumbria,RIVER TYNE/NORTH TYNE/SWIN BURN/SWIN BURN/,River Tyne,57584,Swin Burn,GB103023074890,17019,Swin Burn,22,1280,69.00,32.57,14.783,69.110,150987,22-07-2017,2017,NY9202073243,392020,573243,100.00,2.30,230,2.30,230,DC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,665513,111,Brown / sea trout,Salmo trutta,1+,18,,,,,,18,,,,,Completed,No,No,24-07-2017 08:35:09
Environment Agency,England,South West Wessex (North - Bridgwater),South West,Wessex,Wessex,SOMERSET AREA/RIVER PARRETT CATCHMENT/RIVER TONE/HILLFARRANCE BROOK/MAYFIELD/,Somerset Area,12383,Hillfarrance Brook,GB108052015510,12398,Mayfield,,,,,,,150391,10-05-2017,2017,ST1734724275,317347,124275,136.50,4.80,655,4.80,655,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,661134,111,Brown / sea trout,Salmo trutta,1+,0,,,,,,0,,,,,Completed,No,No,12-05-2017 08:14:15
Environment Agency,England,Anglian Eastern (Kelvedon),Anglian,Eastern,Essex Norfolk and Suffolk,DEBEN CATCHMENT/FYNN & LARK SUB CATCHMENT/RIVER LARK/GREAT BEALINGS BRIDGE/,Deben Catchment,484,River Lark,GB105035040360,616,Great Bealings Bridge,13,17,9.00,38.21,10.033,19.231,90073,02-03-2006,2006,TM2289849007,622898,249007,60.00,4.00,240,4.00,240,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,315060,111,Brown / sea trout,Salmo trutta,1+,0,0,,,,,0,0,0,0,0,Completed,No,No,08-03-2006 13:54:45
Environment Agency,England,North East North East,Yorkshire and North East,North East,Northumbria,RIVER COQUET/ROWHOPE BURN/ROWHOPE BURN/,River Coquet,58683,Rowhope Burn,GB103022076780,18739,Rowhope Burn,1,2,274.00,0.24,4.887,76.196,90193,03-09-1993,1993,NT8537812066,385378,612066,25.00,2.20,55,2.20,55,ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,315474,111,Brown / sea trout,Salmo trutta,>1+,11,,,,,,11,,,,,Completed,No,No,13-03-2006 14:01:57
Environment Agency,England,North East North East,Yorkshire and North East,North East,Northumbria,RIVER COQUET/ROWHOPE BURN/ROWHOPE BURN/,River Coquet,58683,Rowhope Burn,GB103022076780,18739,Rowhope Burn,1,2,274.00,0.24,4.887,76.196,90193,03-09-1993,1993,NT8537812066,385378,612066,25.00,2.20,55,2.20,55,ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,315474,111,Brown / sea trout,Salmo trutta,Age?,0,,,,,,0,,,,,Completed,No,No,13-03-2006 14:01:57
Environment Agency,England,North West North (North),North West,North,Cumbria and Lancashire,"RIVER DERWENT/RIVER MARRON/1700.00 ASBY, RIVER MARRON/",River Derwent,5007,River Marron,GB112075070540,5601,"1700.00 Asby, River Marron",7,8,117.00,8.33,5.837,23.756,151563,29-08-2017,2017,NY0652020678,306520,520678,50.00,3.55,178,3.55,178,DC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,668963,111,Brown / sea trout,Salmo trutta,1+,26,,,,,,26,,,,,Completed,No,No,11-09-2017 15:08:42
Environment Agency,England,North East North East,Yorkshire and North East,North East,Northumbria,RIVER ALN/SHIPLEY BURN/,River Aln,10696,River Aln,GB103022076380,4316,Shipley Burn,11,12,62.00,19.11,10.057,21.460,89528,12-09-1996,1996,NU1520017800,415200,617800,25.00,5.07,127,5.07,127,ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,313384,111,Brown / sea trout,Salmo trutta,1+,22,,,,,,22,,,,,Completed,No,No,23-02-2006 09:14:04
Environment Agency,England,North West North (North),North West,North,Cumbria and Lancashire,RIVER EHEN/1871.00 BRAYSTONES/,River Ehen,5452,River Ehen,GB112074069980,5458,1871.00 Braystones,133,146,12.00,136.19,35.511,3.642,112588,28-07-2008,2008,NY0072606013,300726,506013,30.00,12.00,360,12.00,360,DC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,424688,118,Atlantic salmon,Salmo salar,>1+,0,0,,,,,0,0,0,0,0,Completed,No,No,12-08-2008 14:26:13
Environment Agency,England,North West North (Central),North West,North,Cumbria and Lancashire,RIVER LUNE/FLEETHOLME/,River Lune,8128,River Lune,GB112072071720,8358,Fleetholme,,,127.00,,26.052,66.623,113003,18-06-1985,1985,SD6247096830,362470,496830,50.00,22.00,1100,22.00,1100,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,426222,118,Atlantic salmon,Salmo salar,0+,0,0,,,,,0,0,0,0,0,Completed,No,No,18-08-2008 11:28:35
Environment Agency,England,North West North (Central),North West,North,Cumbria and Lancashire,RIVER LUNE/FLEETHOLME/,River Lune,8128,River Lune,GB112072071720,8358,Fleetholme,,,127.00,,26.052,66.623,113003,18-06-1985,1985,SD6247096830,362470,496830,50.00,22.00,1100,22.00,1100,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,426222,118,Atlantic salmon,Salmo salar,Age?,4,3,,,,,7,8,3,1,0,Completed,No,No,18-08-2008 11:28:35
Environment Agency,England,South West Wessex (South - Blandford),South West,Wessex,Wessex,AVON (HAMPSHIRE)/RIVER WYLYE/MANOR FARM BRIDGE/,Avon (Hampshire),12974,River Wylye,GB108043022510,13543,Manor Farm Bridge,,,,,,,114506,16-09-2008,2008,SU0799435856,407994,135856,0.00,0.00,0,0.00,0,PDC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,431824,111,Brown / sea trout,Salmo trutta,>1+,0,,,,,,0,,,,,Completed,No,No,17-09-2008 13:31:40
Environment Agency,England,North West North (Central),North West,North,Cumbria and Lancashire,RIVER LUNE/WEASDALE BECK/U/S A685/,River Lune,62763,Weasdale Beck,GB112072071760,31103,U/S A685,,,,,,,113878,16-07-1984,1984,NY6881304947,368813,504947,36.00,1.50,54,1.50,54,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,429117,111,Brown / sea trout,Salmo trutta,>1+,0,0,,,,,0,0,0,0,0,Completed,No,No,04-09-2008 08:59:37
Environment Agency,England,North West North (Central),North West,North,Cumbria and Lancashire,RIVER LUNE/WEASDALE BECK/U/S A685/,River Lune,62763,Weasdale Beck,GB112072071760,31103,U/S A685,,,,,,,113878,16-07-1984,1984,NY6881304947,368813,504947,36.00,1.50,54,1.50,54,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,429116,118,Atlantic salmon,Salmo salar,>1+,0,0,,,,,0,0,0,0,0,Completed,No,No,04-09-2008 08:59:37
Environment Agency,England,North West North (Central),North West,North,Cumbria and Lancashire,RIVER LUNE/U/S OLD TEBAY BRIDGE/,River Lune,8128,River Lune,GB112072071750,8191,U/S Old Tebay Bridge,,,,,,,113433,29-06-1984,1984,NY6223605604,362236,505604,40.00,13.00,520,13.00,520,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,427550,118,Atlantic salmon,Salmo salar,Age?,19,11,,,,,30,38,9,1,0,Completed,No,No,27-08-2008 09:47:33
Environment Agency,England,Thames West,South East,West Thames,West Thames,THAMES/RIVER KENNET/RIVER LAMBOURN/EASTON LODGE/,Thames,19072,River Lambourn,GB106039023220,19073,Easton Lodge,3,4,93.00,160.88,14.077,184.645,115967,11-11-2008,2008,SU4173672253,441736,172253,100.00,11.20,1120,11.20,1120,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,2,437919,154,Grayling,Thymallus thymallus,>1+,0,0,,,,,0,0,0,0,0,Completed,No,No,13-11-2008 11:51:34
Environment Agency,England,South West Devon and Cornwall (Cornwall),South West,Devon and Cornwall,Devon and Cornwall,FOWEY/MAIN FOWEY/LOWER LANGDON/,Fowey,8410,Main Fowey,GB108048007650,8412,Lower Langdon,13,14,198.00,22.36,11.585,37.658,118268,10-08-1978,1978,SX2163972539,221639,72539,55.00,3.94,217,3.94,217,DC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,449461,111,Brown / sea trout,Salmo trutta,0+,26,7,5,,,,38,39,2,1,0,Completed,No,No,04-08-2009 11:44:24
Environment Agency,England,North West North (Central),North West,North,Cumbria and Lancashire,RIVER RIBBLE/RIVER HODDER/LANGDEN BROOK/LOSTERDALE BROOK/U/S SYKES FARM/,River Ribble,4175,Losterdale Brook,GB112071065370,4177,U/S Sykes Farm,10,15,174.00,3.28,2.431,74.668,112376,27-08-1998,1998,SD6295751560,362957,451560,27.00,1.50,41,1.50,41,PDC ELECTRIC FISHING,SINGLE CATCH SAMPLE,1,423815,111,Brown / sea trout,Salmo trutta,0+,4,,,,,,4,,,,,Completed,No,No,07-08-2008 11:38:52
Environment Agency,England,South West Devon and Cornwall (Devon),South West,Devon and Cornwall,Devon and Cornwall,TEIGN/MAIN RIVERTEIGN/RIVER TEIGN/RUSHFORD MILL (DIP)/,Teign,21412,River Teign,GB108046008550,9376,Rushford Mill (Dip),,,,,,,114417,15-09-2008,2008,SX7074088520,270740,88520,25.20,18.30,461,18.30,461,ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,431271,118,Atlantic salmon,Salmo salar,0+,105,,,,,,105,,,,,Completed,No,No,15-09-2008 16:21:06
Environment Agency,England,South West Devon and Cornwall (Cornwall),South West,Devon and Cornwall,Devon and Cornwall,TAMAR/CAREY/MAIN CAREY/CAREY BARTON/,Tamar,8485,Main Carey,GB108047008040,30905,Carey Barton,,,,,,,113144,11-10-1996,1996,SX3710091400,237100,91400,63.40,5.00,317,5.00,317,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,426691,111,Brown / sea trout,Salmo trutta,>1+,0,0,0,,,,0,0,0,0,0,Completed,No,No,19-08-2008 11:33:02
Environment Agency,England,South West Devon and Cornwall (Cornwall),South West,Devon and Cornwall,Devon and Cornwall,TAMAR/MAIN TAMAR/D/S GREYSTONE BRIDGE/,Tamar,8210,Main Tamar,GB108047007910,13235,d/s Greystone Bridge,,,,,,,114246,17-08-1993,1993,SX3686680250,236866,80250,10.00,10.00,100,10.00,100,PDC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,430415,111,Brown / sea trout,Salmo trutta,Age?,2,,,,,,2,,,,,Completed,No,No,09-09-2008 15:51:19
Environment Agency,England,South West Devon and Cornwall (Cornwall),South West,Devon and Cornwall,Devon and Cornwall,TAMAR/MAIN TAMAR/D/S GREYSTONE BRIDGE/,Tamar,8210,Main Tamar,GB108047007910,13235,d/s Greystone Bridge,,,,,,,114246,17-08-1993,1993,SX3686680250,236866,80250,10.00,10.00,100,10.00,100,PDC ELECTRIC FISHING,CATCH PUE/T SAMPLE,1,430414,118,Atlantic salmon,Salmo salar,>1+,0,,,,,,0,,,,,Completed,No,No,09-09-2008 15:51:19
Environment Agency,England,Southern Solent and South Downs,South East,Solent and South Downs,Solent and South Downs,EAST HAMPSHIRE/WALLINGTON/WHITEDELL FARM/,East Hampshire,4269,Wallington,GB107042016360,4258,Whitedell Farm,31,33,6.00,109.61,12.078,13.387,113708,25-06-2008,2008,SU5884308826,458843,108826,100.00,4.60,460,4.60,460,ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,428429,111,Brown / sea trout,Salmo trutta,0+,0,0,0,,,,0,0,0,0,0,Completed,No,No,02-09-2008 10:48:52
Environment Agency,England,North West North (Central),North West,North,Cumbria and Lancashire,RIVER LUNE/RIVER GRETA/BURTON IN LONSDALE/,River Lune,8154,River Greta,GB112072071610,31094,Burton in Lonsdale,,,,,,,113921,30-06-1981,1981,SD6550472022,365504,472022,48.00,10.00,480,10.00,480,PDC ELECTRIC FISHING,CATCH DEPLETION SAMPLE,3,429207,118,Atlantic salmon,Salmo salar,0+,12,5,2,,,,19,19,1,1,0,Completed,No,No,04-09-2008 11:47:24
